Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
190,2026-07-31,,WB-2026-07,,190,B60131,KCB OFFICE(USD),-9016116.32,0,9016116.32,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
191,2026-07-31,,WB-2026-07,,191,B65150,Call Deposit Account,19058000.0,19058000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
192,2026-07-31,,WB-2026-07,,192,B70290,Premiums payable,16228734.31,16228734.31,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
193,2026-07-31,,WB-2026-07,,193,B75120,Tax Provision-Other,-2897251.1,0,2897251.1,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
194,2026-07-31,,WB-2026-07,,194,I10003,Reinsurance  Commission - All,-12831646.0,0,12831646.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
195,2026-07-31,,WB-2026-07,,195,I10121,Interest Income,-34351.68,0,34351.68,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
196,2026-07-31,,WB-2026-07,,196,I25026,Training EXTERNAL,7000.0,7000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
197,2026-07-31,,WB-2026-07,,197,I25029,Other Staff Cost,2687639.0,2687639.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
198,2026-07-31,,WB-2026-07,,198,I25071,Prem-Cleaning,7920.0,7920.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
199,2026-07-31,,WB-2026-07,,199,I25072,Prem-Electricity,8569.74,8569.74,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
200,2026-07-31,,WB-2026-07,,200,I25073,Prem-Security,2824.88,2824.88,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
201,2026-07-31,,WB-2026-07,,201,I25111,Printing-General,-5928.2,0,5928.2,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
202,2026-07-31,,WB-2026-07,,202,I25114,Stationery-General,3063.88,3063.88,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
203,2026-07-31,,WB-2026-07,,203,I25182,Trav. Accom.,-627678.0,0,627678.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
204,2026-07-31,,WB-2026-07,,204,I25203,Bus.Advert-General,163228.67,163228.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
205,2026-07-31,,WB-2026-07,,205,I25232,Telephone-Variable,6985.2,6985.2,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
206,2026-07-31,,WB-2026-07,,206,I25291,Entertainment-(IN TOWN),289163.2,289163.2,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
207,2026-07-31,,WB-2026-07,,207,I25327,Fin Charges Paid,-5261.54,0,5261.54,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
208,2026-07-31,,WB-2026-07,,208,I25358,Subscriptions General,3000.0,3000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
209,2026-07-31,,WB-2026-07,,209,I25361,Books & Periodicals,4663.68,4663.68,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
210,2026-07-31,,WB-2026-07,,210,I25367,Summary:Gen Exp Other,107745.41,107745.41,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
211,2026-07-31,,WB-2026-07,,211,I25429,Software Licence Fees,49004.12,49004.12,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
212,2026-07-31,,WB-2026-07,,212,I25455,MV - Leasing Costs (non personnel),506553.96,506553.96,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
