Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
308,2026-07-31,,WB-2026-07,,308,I25072,Prem-Electricity,210000.0,210000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
309,2026-07-31,,WB-2026-07,,309,I25141,Prof.Fees-Audit Fees,625000.0,625000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
310,2026-07-31,,WB-2026-07,,310,I25142,Prof.Fees-Directors Fees,3750000.0,3750000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
311,2026-07-31,,WB-2026-07,,311,I25145,Prof.Fees-Other,191666.67,191666.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
312,2026-07-31,,WB-2026-07,,312,I25182,Trav. Accom.,3548750.0,3548750.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
313,2026-07-31,,WB-2026-07,,313,I25264,Furn-Depreciation,12476.04,12476.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
314,2026-07-31,,WB-2026-07,,314,I25265,Equip-Depreciation,209943.5,209943.5,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
315,2026-07-31,,WB-2026-07,,315,I25291,Entertainment-(IN TOWN),338203.39,338203.39,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
316,2026-07-31,,WB-2026-07,,316,I25360,Bank Charges,340187.0,340187.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
317,2026-07-31,,WB-2026-07,,317,I25367,Summary:Gen Exp Other,724600.0,724600.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
318,2026-07-31,,WB-2026-07,,318,I25381,Management Fees,2308813.06,2308813.06,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
319,2026-07-31,,WB-2026-07,,319,I25401,Insurance-P.I.,718195.05,718195.05,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
320,2026-07-31,,WB-2026-07,,320,I25428,Software Maintenance,13700.0,13700.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
321,2026-07-31,,WB-2026-07,,321,I25455,MV - Leasing Costs (non personnel),634600.0,634600.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
322,2026-07-31,,WB-2026-07,,322,ZATL-PROFIT,Profit,-9334094.78,0,9334094.78,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
