Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
141,2026-03-31,,WB-2026-03,,141,2400,RSSB -Employer Contributions,2514364.52,2514364.52,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
142,2026-03-31,,WB-2026-03,,142,2405,RSSB STAFF.MATERNITY,94288.64,94288.64,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
143,2026-03-31,,WB-2026-03,,143,2430,Internet Services,508475.0,508475.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
144,2026-03-31,,WB-2026-03,,144,2500,Parking Fee,67797.0,67797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
145,2026-03-31,,WB-2026-03,,145,2520,Cleaning & Sanitation Expenses,150000.0,150000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
146,2026-03-31,,WB-2026-03,,146,2550,Motor Vehicle Fuel Expense,661017.0,661017.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
147,2026-03-31,,WB-2026-03,,147,2640,Other Expense,70763.0,70763.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
148,2026-03-31,,WB-2026-03,,148,2645,Repairs and Maintenance,3361246.0,3361246.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
149,2026-03-31,,WB-2026-03,,149,2690,IT Materials,65000.0,65000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
150,2026-03-31,,WB-2026-03,,150,2740,Communication allowances,567797.0,567797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
151,2026-03-31,,WB-2026-03,,151,3002,Accumulated Depreciation-Motor vehicles,-1564583.0,0,1564583.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
152,2026-03-31,,WB-2026-03,,152,3012,Accumulated Depreciation-Computer Equipment,-1003835.5,0,1003835.5,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
153,2026-03-31,,WB-2026-03,,153,3017,Accumulated Depreciation-Furniture And Fittings,-445975.0,0,445975.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
154,2026-03-31,,WB-2026-03,,154,3030,System software-Acc Depreciation,-377685.15,0,377685.15,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
155,2026-03-31,,WB-2026-03,,155,3110,Investments,100000000.0,100000000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
156,2026-03-31,,WB-2026-03,,156,4010,Petty Cash,-358600.0,0,358600.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
157,2026-03-31,,WB-2026-03,,157,4017,Bank Account (ZAMARA AAIB LTD),-100071890.0,0,100071890.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
158,2026-03-31,,WB-2026-03,,158,4018,Investments,-1000.0,0,1000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
159,2026-03-31,,WB-2026-03,,159,4019,NCBA Account USD,-2813086.0,0,2813086.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
160,2026-03-31,,WB-2026-03,,160,5010,Trade Debtors,21561553.1,21561553.1,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
161,2026-03-31,,WB-2026-03,,161,5011,Income Tax Payable,11339433.0,11339433.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
162,2026-03-31,,WB-2026-03,,162,5040,Vat Payable,-484974.0,0,484974.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
163,2026-03-31,,WB-2026-03,,163,5045,Witholding tax payable,-557141.5,0,557141.5,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
164,2026-03-31,,WB-2026-03,,164,5046,Withholding tax recovarable,0.4,0.4,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
165,2026-03-31,,WB-2026-03,,165,5080,Other Payables,-587561.77,0,587561.77,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
166,2026-03-31,,WB-2026-03,,166,5085,RSSB .STAFF MATERNITY PAYBLE,-25185.32,0,25185.32,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
167,2026-03-31,,WB-2026-03,,167,5087,RSSB(0.5%),-13367.0,0,13367.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
168,2026-03-31,,WB-2026-03,,168,5130,PAYE Payable,-1259064.65,0,1259064.65,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
169,2026-03-31,,WB-2026-03,,169,5160,Deduction-Credit Caisse d'entreaide Payable,166666.4,166666.4,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
170,2026-03-31,,WB-2026-03,,170,5185,Deduction- Loan CE,-166666.0,0,166666.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
171,2026-03-31,,WB-2026-03,,171,5190,Net Salaries Payable,-0.09,0,0.09,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
172,2026-03-31,,WB-2026-03,,172,6005,Defereed tax payble,-3456075.0,0,3456075.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
173,2026-03-31,,WB-2026-03,,173,6110,Retained Earnings,25998467.9,25998467.9,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
174,2026-03-31,,WB-2026-03,,174,7001,Accrued Income,949587.78,949587.78,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
175,2026-03-31,,WB-2026-03,,175,7010,Tekana Scheme Employer contribution,274863.0,274863.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
176,2026-03-31,,WB-2026-03,,176,7025,Pension Administration(Tekana),-669855.0,0,669855.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
177,2026-03-31,,WB-2026-03,,177,7040,Provision for Expected credit Loss(Allowance),-1733972.0,0,1733972.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
178,2026-03-31,,WB-2026-03,,178,B60440,Bank account- ZAAIB,-35541247.5,0,35541247.5,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
179,2026-03-31,,WB-2026-03,,179,B65190,Prepayments,-5604509.0,0,5604509.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
180,2026-03-31,,WB-2026-03,,180,B70235,Salaries And Wages,31429556.0,31429556.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
181,2026-03-31,,WB-2026-03,,181,B70461,Deduction-Provident fund payable,-0.1,0,0.1,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
182,2026-03-31,,WB-2026-03,,182,B80201,Accrual audit fees,1475000.0,1475000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
183,2026-03-31,,WB-2026-03,,183,I10021,Interest income,-949588.0,0,949588.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
184,2026-03-31,,WB-2026-03,,184,I25360,Bank Charges,174682.0,174682.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
185,2026-03-31,,WB-2026-03,,185,I25380,Board Expenses,5386783.0,5386783.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
186,2026-03-31,,WB-2026-03,,186,I25381,Tenders,10000.0,10000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
187,2026-04-30,,WB-2026-04,,187,1000,Brokerage Commission,-45679165.0,0,45679165.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
188,2026-04-30,,WB-2026-04,,188,1025,Actuarial Services Revenue,-28134839.0,0,28134839.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
189,2026-04-30,,WB-2026-04,,189,2010,Rent,2450875.0,2450875.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
190,2026-04-30,,WB-2026-04,,190,2025,Marketing expenses,307797.0,307797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
191,2026-04-30,,WB-2026-04,,191,2030,Travelling & Accommodation,11366622.0,11366622.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
192,2026-04-30,,WB-2026-04,,192,2090,Printing And Stationery,211865.0,211865.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
193,2026-04-30,,WB-2026-04,,193,2100,Motor Vehicle Expenses,59000.0,59000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
194,2026-04-30,,WB-2026-04,,194,2120,Insurance expenses,679375.0,679375.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
195,2026-04-30,,WB-2026-04,,195,2125,MEDICAL INSURANCE STAFF,2239459.0,2239459.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
196,2026-04-30,,WB-2026-04,,196,2170,Depreciation -All,1003166.0,1003166.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
197,2026-04-30,,WB-2026-04,,197,2180,Depreciation-Motor Vehicles,1564583.0,1564583.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
198,2026-04-30,,WB-2026-04,,198,2190,Depreciation- Furniture & Fittings,445975.0,445975.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
199,2026-04-30,,WB-2026-04,,199,2195,Depreciation- Software,377685.0,377685.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
200,2026-04-30,,WB-2026-04,,200,2380,staff entertainment & reception,2256779.0,2256779.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
201,2026-04-30,,WB-2026-04,,201,2400,RSSB -Employer Contributions,2527868.16,2527868.16,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
202,2026-04-30,,WB-2026-04,,202,2405,RSSB STAFF.MATERNITY,94795.04,94795.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
203,2026-04-30,,WB-2026-04,,203,2430,Internet Services,508475.0,508475.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
204,2026-04-30,,WB-2026-04,,204,2500,Parking Fee,67797.0,67797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
205,2026-04-30,,WB-2026-04,,205,2520,Cleaning & Sanitation Expenses,150000.0,150000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
206,2026-04-30,,WB-2026-04,,206,2550,Motor Vehicle Fuel Expense,593220.0,593220.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
207,2026-04-30,,WB-2026-04,,207,2645,Repairs and Maintenance,30000.0,30000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
208,2026-04-30,,WB-2026-04,,208,2740,Communication allowances,567797.0,567797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
209,2026-04-30,,WB-2026-04,,209,3002,Accumulated Depreciation-Motor vehicles,-1564583.0,0,1564583.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
210,2026-04-30,,WB-2026-04,,210,3012,Accumulated Depreciation-Computer Equipment,-1003166.0,0,1003166.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
211,2026-04-30,,WB-2026-04,,211,3017,Accumulated Depreciation-Furniture And Fittings,-445975.0,0,445975.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
212,2026-04-30,,WB-2026-04,,212,3030,System software-Acc Depreciation,-377685.0,0,377685.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
213,2026-04-30,,WB-2026-04,,213,4010,Petty Cash,829700.0,829700.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
214,2026-04-30,,WB-2026-04,,214,4017,Bank Account (ZAMARA AAIB LTD),21234847.0,21234847.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
215,2026-04-30,,WB-2026-04,,215,4018,Investments,-1000.0,0,1000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
216,2026-04-30,,WB-2026-04,,216,4019,NCBA Account USD,14032024.0,14032024.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
217,2026-04-30,,WB-2026-04,,217,5010,Trade Debtors,-9615866.0,0,9615866.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
218,2026-04-30,,WB-2026-04,,218,5040,Vat Payable,-4408300.0,0,4408300.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
219,2026-04-30,,WB-2026-04,,219,5045,Witholding tax payable,557143.0,557143.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
220,2026-04-30,,WB-2026-04,,220,5080,Other Payables,-23628.28,0,23628.28,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
221,2026-04-30,,WB-2026-04,,221,5085,RSSB .STAFF MATERNITY PAYBLE,-1014.08,0,1014.08,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
222,2026-04-30,,WB-2026-04,,222,5087,RSSB(0.5%),-538.0,0,538.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
223,2026-04-30,,WB-2026-04,,223,5130,PAYE Payable,-50638.0,0,50638.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
224,2026-04-30,,WB-2026-04,,224,5160,Deduction-Credit Caisse d'entreaide Payable,-166666.4,0,166666.4,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
225,2026-04-30,,WB-2026-04,,225,5185,Deduction- Loan CE,166666.0,166666.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
226,2026-04-30,,WB-2026-04,,226,5190,Net Salaries Payable,0.16,0.16,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
227,2026-04-30,,WB-2026-04,,227,7001,Accrued Income,918956.0,918956.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
228,2026-04-30,,WB-2026-04,,228,7010,Tekana Scheme Employer contribution,276552.0,276552.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
229,2026-04-30,,WB-2026-04,,229,7025,Pension Administration(Tekana),-711330.0,0,711330.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
230,2026-04-30,,WB-2026-04,,230,B55360,Deposits,-4968837.0,0,4968837.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
231,2026-04-30,,WB-2026-04,,231,B60440,Bank account- ZAAIB,4270192.0,4270192.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
232,2026-04-30,,WB-2026-04,,232,B65190,Prepayments,-3359709.0,0,3359709.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
233,2026-04-30,,WB-2026-04,,233,B70235,Salaries And Wages,31598352.0,31598352.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
234,2026-04-30,,WB-2026-04,,234,I10021,Interest income,-918956.0,0,918956.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
235,2026-04-30,,WB-2026-04,,235,I25360,Bank Charges,44330.0,44330.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
236,2026-05-31,,WB-2026-05,,236,1000,Brokerage Commission,-56624079.0,0,56624079.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
237,2026-05-31,,WB-2026-05,,237,2010,Rent,2450875.0,2450875.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
238,2026-05-31,,WB-2026-05,,238,2030,Travelling & Accommodation,45000.0,45000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
239,2026-05-31,,WB-2026-05,,239,2100,Motor Vehicle Expenses,7200.0,7200.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
240,2026-05-31,,WB-2026-05,,240,2125,MEDICAL INSURANCE STAFF,2236462.0,2236462.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
241,2026-05-31,,WB-2026-05,,241,2170,Depreciation -All,1003166.0,1003166.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
242,2026-05-31,,WB-2026-05,,242,2180,Depreciation-Motor Vehicles,1564583.0,1564583.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
243,2026-05-31,,WB-2026-05,,243,2190,Depreciation- Furniture & Fittings,445975.0,445975.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
244,2026-05-31,,WB-2026-05,,244,2195,Depreciation- Software,377685.0,377685.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
245,2026-05-31,,WB-2026-05,,245,2380,staff entertainment & reception,104780.0,104780.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
246,2026-05-31,,WB-2026-05,,246,2400,RSSB -Employer Contributions,2527868.16,2527868.16,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
247,2026-05-31,,WB-2026-05,,247,2405,RSSB STAFF.MATERNITY,94795.04,94795.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
248,2026-05-31,,WB-2026-05,,248,2430,Internet Services,508475.0,508475.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
249,2026-05-31,,WB-2026-05,,249,2500,Parking Fee,67797.0,67797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
250,2026-05-31,,WB-2026-05,,250,2520,Cleaning & Sanitation Expenses,420017.0,420017.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
251,2026-05-31,,WB-2026-05,,251,2550,Motor Vehicle Fuel Expense,635593.0,635593.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
252,2026-05-31,,WB-2026-05,,252,2640,Other Expense,7000.0,7000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
253,2026-05-31,,WB-2026-05,,253,2645,Repairs and Maintenance,69000.0,69000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
254,2026-05-31,,WB-2026-05,,254,2740,Communication allowances,567797.0,567797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
255,2026-05-31,,WB-2026-05,,255,3002,Accumulated Depreciation-Motor vehicles,-1564583.0,0,1564583.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
256,2026-05-31,,WB-2026-05,,256,3012,Accumulated Depreciation-Computer Equipment,-1003166.0,0,1003166.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
257,2026-05-31,,WB-2026-05,,257,3017,Accumulated Depreciation-Furniture And Fittings,-445975.0,0,445975.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
258,2026-05-31,,WB-2026-05,,258,3030,System software-Acc Depreciation,-377685.0,0,377685.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
259,2026-05-31,,WB-2026-05,,259,4010,Petty Cash,-306800.0,0,306800.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
260,2026-05-31,,WB-2026-05,,260,4017,Bank Account (ZAMARA AAIB LTD),18558819.0,18558819.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
261,2026-05-31,,WB-2026-05,,261,4018,Investments,-382500.0,0,382500.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
262,2026-05-31,,WB-2026-05,,262,4019,NCBA Account USD,4646432.0,4646432.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
263,2026-05-31,,WB-2026-05,,263,5010,Trade Debtors,-10616529.0,0,10616529.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
264,2026-05-31,,WB-2026-05,,264,5040,Vat Payable,359639.0,359639.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
265,2026-05-31,,WB-2026-05,,265,5080,Other Payables,3.72,3.72,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
266,2026-05-31,,WB-2026-05,,266,5085,RSSB .STAFF MATERNITY PAYBLE,-2.08,0,2.08,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
267,2026-05-31,,WB-2026-05,,267,5190,Net Salaries Payable,0.16,0.16,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
268,2026-05-31,,WB-2026-05,,268,7000,GENERAL ACCOUNT PAYABLES,-339000.0,0,339000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
269,2026-05-31,,WB-2026-05,,269,7001,Accrued Income,949588.0,949588.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
270,2026-05-31,,WB-2026-05,,270,7010,Tekana Scheme Employer contribution,276552.0,276552.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
271,2026-05-31,,WB-2026-05,,271,7025,Pension Administration(Tekana),-737758.0,0,737758.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
272,2026-05-31,,WB-2026-05,,272,B55360,Deposits,-4647605.0,0,4647605.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
273,2026-05-31,,WB-2026-05,,273,B60440,Bank account- ZAAIB,14012901.0,14012901.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
274,2026-05-31,,WB-2026-05,,274,B65190,Prepayments,-4687337.0,0,4687337.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
275,2026-05-31,,WB-2026-05,,275,B70141,Tekana scheme Payable,-875409.0,0,875409.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
276,2026-05-31,,WB-2026-05,,276,B70235,Salaries And Wages,31598352.0,31598352.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
277,2026-05-31,,WB-2026-05,,277,I10021,Interest income,-949588.0,0,949588.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
278,2026-05-31,,WB-2026-05,,278,I25360,Bank Charges,16662.0,16662.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
279,2026-05-31,,WB-2026-05,,279,I25381,Tenders,5000.0,5000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
280,2026-06-30,,WB-2026-06,,280,1000,Brokerage Commission,-79822387.0,0,79822387.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
281,2026-06-30,,WB-2026-06,,281,1025,Actuarial Services Revenue,-33058141.0,0,33058141.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
282,2026-06-30,,WB-2026-06,,282,2010,Rent,2450875.0,2450875.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
283,2026-06-30,,WB-2026-06,,283,2025,Marketing expenses,111153.0,111153.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
284,2026-06-30,,WB-2026-06,,284,2030,Travelling & Accommodation,1643727.0,1643727.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
285,2026-06-30,,WB-2026-06,,285,2050,Office Expenses,263611.0,263611.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
286,2026-06-30,,WB-2026-06,,286,2070,Postage And Courier,3000.0,3000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
287,2026-06-30,,WB-2026-06,,287,2080,Licences,500000.0,500000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
288,2026-06-30,,WB-2026-06,,288,2090,Printing And Stationery,684237.0,684237.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
289,2026-06-30,,WB-2026-06,,289,2100,Motor Vehicle Expenses,60000.0,60000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
290,2026-06-30,,WB-2026-06,,290,2120,Insurance expenses,335000.0,335000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
