Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
163,2026-04-30,,WB-SNAPSHOT,,163,0001/000,EQUITY BANK,418160.46,418160.46,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
164,2026-04-30,,WB-SNAPSHOT,,164,0068/000,KCB CLIENT,32448261.15,32448261.15,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
165,2026-04-30,,WB-SNAPSHOT,,165,6030/000,MV-Cost Opening Balance,814140.84,814140.84,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
166,2026-04-30,,WB-SNAPSHOT,,166,6050/000,MV Accum-Depr Open Balance,-769169.0333,0,769169.0333,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
167,2026-04-30,,WB-SNAPSHOT,,167,6060/000,Furn-Cost Open Balance,11874288.33,11874288.33,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
168,2026-04-30,,WB-SNAPSHOT,,168,6090/000,Furn Accum-Depreciation,-3355991.3433,0,3355991.3433,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
169,2026-04-30,,WB-SNAPSHOT,,169,6100/000,Equip-Cost Open Balance,44250561.4759,44250561.4759,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
170,2026-04-30,,WB-SNAPSHOT,,170,6110/000,Equip-Additions This Year,336880.0,336880.0,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
171,2026-04-30,,WB-SNAPSHOT,,171,6130/000,Equip Accum-Depr,-33515155.0347,0,33515155.0347,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
172,2026-04-30,,WB-SNAPSHOT,,172,6140/000,Comp Equip-Cost Open Balance,44844807.6288,44844807.6288,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
173,2026-04-30,,WB-SNAPSHOT,,173,6150/000,Comp Equip-Add This Year,5359316.0,5359316.0,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
174,2026-04-30,,WB-SNAPSHOT,,174,6180/000,Comp Equip Accum-Depr,-33710458.1234,0,33710458.1234,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
175,2026-04-30,,WB-SNAPSHOT,,175,6200/000,Comp SW-Cost Open Balance,81843876.7,81843876.7,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
176,2026-04-30,,WB-SNAPSHOT,,176,6210/000,Computer Software,9023500.0,9023500.0,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
177,2026-04-30,,WB-SNAPSHOT,,177,6240/000,Leased Prem-Improvements,45170167.9956,45170167.9956,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
178,2026-04-30,,WB-SNAPSHOT,,178,6265/000,Lease Improv - Accum Ammortization,-15930857.9668,0,15930857.9668,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
179,2026-04-30,,WB-SNAPSHOT,,179,6270/000,SoftWare Amortisation,-68301574.8724,0,68301574.8724,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
180,2026-04-30,,WB-SNAPSHOT,,180,6341/000,Deferred Tax,31050038.23,31050038.23,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
181,2026-04-30,,WB-SNAPSHOT,,181,B55570,Due to/from ZAAC,132472093.27,132472093.27,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
182,2026-04-30,,WB-SNAPSHOT,,182,6354/000,Fixed Deposit Account,896271492.17,896271492.17,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
183,2026-04-30,,WB-SNAPSHOT,,183,6355/000,PlacementS,142446879.6,142446879.6,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
184,2026-04-30,,WB-SNAPSHOT,,184,6357/000,Debtors Prepaid Other,1683833.17,1683833.17,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
185,2026-04-30,,WB-SNAPSHOT,,185,6359/000,Provision for Bad Debts,-56940432.65,0,56940432.65,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
186,2026-04-30,,WB-SNAPSHOT,,186,6361/000,Due to/from Zamara Reinsurance,57419573.48,57419573.48,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
187,2026-04-30,,WB-SNAPSHOT,,187,6366/000,Investment In Subsidiaries,1060688.0,1060688.0,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
188,2026-04-30,,WB-SNAPSHOT,,188,6368/000,Withholding IncomeTax,35061797.0,35061797.0,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
189,2026-04-30,,WB-SNAPSHOT,,189,6470/000,Debtors Control - FPC,-0.16,0,0.16,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
190,2026-04-30,,WB-SNAPSHOT,,190,B70141,Post retirement medical fund,-15500.0,0,15500.0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
191,2026-04-30,,WB-SNAPSHOT,,191,6680/000,Interest Receivable,11693562.25,11693562.25,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
192,2026-04-30,,WB-SNAPSHOT,,192,6700/000,Due from Shareholders,-0.4,0,0.4,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
193,2026-04-30,,WB-SNAPSHOT,,193,6720/000,Disposals-Clearing,-0.02,0,0.02,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
194,2026-04-30,,WB-SNAPSHOT,,194,6730/000,Drs-Income Control,430466958.0354,430466958.0354,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
195,2026-04-30,,WB-SNAPSHOT,,195,6760/000,Due from Zamara Actuaries and Co Nigeria,1251167.0,1251167.0,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
196,2026-04-30,,WB-SNAPSHOT,,196,6790/000,Bonus(General provision),-14231749.78,0,14231749.78,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
197,2026-04-30,,WB-SNAPSHOT,,197,6800/000,Deposits-Sundry,7730220.0,7730220.0,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
198,2026-04-30,,WB-SNAPSHOT,,198,6801/000,KCB USD CLIENT,9714975.6047,9714975.6047,0,WORKBOOK,,,0,,,,,WORKBOOK_LOAD,false,,
